Administrative,Informational,ProductRelated,Administrative_Duration,Informational_Duration,ProductRelated_Duration,Weekend,Revenue,VisitorType_Other,VisitorType_Returning_Visitor
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.6736683940001537,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6248055666629014,-0.5226472519590789,-0.2587929235161437,-0.4771055637153102,False,False,False,True
3.607610730434582,-0.3940623932880379,0.5341910213270151,1.8124001961172873,-0.2587929235161437,0.5004369498294492,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.420276757017622,-0.5226472519590789,-0.2587929235161437,-0.21787667148892256,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
0.36922130666144315,-0.3940623932880379,0.02286899721381664,0.21136408412367794,-0.2587929235161437,-0.14000341908193645,False,True,False,True
0.7290423537473474,-0.3940623932880379,2.17042149848925,-0.15494517846154218,-0.2587929235161437,5.078187592625359,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.28392421725410244,-0.5226472519590789,-0.2587929235161437,-0.05209568218483755,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.21574794737234265,-0.5226472519590789,-0.2587929235161437,-0.6496044754429389,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7805144536027865,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6248055666629014,-0.5226472519590789,-0.2587929235161437,-0.45517102869983694,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7024998704008641,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.35210048713586223,-0.5226472519590789,-0.2587929235161437,-0.31808018508632446,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7525309618020969,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6588937016037814,-0.5226472519590789,-0.2587929235161437,-0.6405969945993387,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.5880219493980433,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.7834823997028596,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.4884530268993818,-0.5226472519590789,-0.2587929235161437,-0.4989835663958493,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6588937016037814,-0.5226472519590789,-0.2587929235161437,-0.6897801014005507,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.6999559166008015,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6588937016037814,-0.5226472519590789,-0.2587929235161437,-0.5307829888966329,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.24983608231322255,-0.5226472519590789,-0.2587929235161437,-0.29119907326566213,False,False,False,True
0.00940025957553888,-0.3940623932880379,-0.38618862207674215,-0.2218001009156398,-0.2587929235161437,-0.6737988532085254,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7728825922025984,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.45436489195850194,-0.5226472519590789,-0.2587929235161437,-0.2664237898401188,False,False,False,False
-0.7102418345962697,-0.3940623932880379,0.02286899721381664,-0.5226472519590789,-0.2587929235161437,-0.03230937487928277,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7889942996029954,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,0.5113900845290472,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.727939408401491,False,False,False,True
-0.7102418345962697,0.7506927685628518,-0.6588937016037814,-0.5226472519590789,-0.2587929235161437,-0.7745785614026403,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.35210048713586223,-0.5226472519590789,-0.2587929235161437,-0.27070611207022427,False,False,False,True
0.36922130666144315,-0.3940623932880379,0.3978384815634955,-0.3694380546962948,-0.2587929235161437,1.4176123826575964,False,False,False,True
0.7290423537473474,-0.3940623932880379,-0.24983608231322255,-0.012878468246584826,-0.2587929235161437,-0.3022511391910016,True,True,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.46506418239501346,False,False,False,True
0.00940025957553888,0.7506927685628518,0.3296622116817357,-0.26358442744945076,-0.014086769465376252,0.9498243695591899,False,False,False,True
0.36922130666144315,-0.3940623932880379,-0.3180123521949823,-0.03377063151349032,-0.2587929235161437,-0.5781287957028667,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7940822072031208,False,False,False,True
-0.7102418345962697,0.7506927685628518,-0.5907174317220215,-0.5226472519590789,-0.2587929235161437,-0.6346611023991925,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.4884530268993818,-0.5226472519590789,-0.2587929235161437,-0.6796042862003,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.720307547001303,False,False,False,True
1.4486844479191558,4.1849582541155215,3.465770626242686,2.2037800543720882,1.178855731532115,3.4757015131542945,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.6024376875983984,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
0.00940025957553888,-0.3940623932880379,-0.045307272667943155,-0.33879621521031056,-0.2587929235161437,-0.4468325134945642,False,False,False,True
-0.7102418345962697,0.7506927685628518,0.12513340203645634,-0.5226472519590789,1.1635615969039421,0.0698727691688397,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.4884530268993818,-0.5226472519590789,-0.2587929235161437,-0.5474600193919765,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.18165981243146273,-0.5226472519590789,-0.2587929235161437,0.15509522147093965,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5225411618402617,-0.5226472519590789,-0.2587929235161437,-0.3276906771916285,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6248055666629014,-0.5226472519590789,-0.2587929235161437,-0.7364192544017,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.561310434497385,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.6109175335986075,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.7020758781008537,False,False,False,True
-0.7102418345962697,1.8954479304137417,-0.420276757017622,-0.5226472519590789,0.8882671735968287,-0.44188593668937515,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7822104228028283,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5225411618402617,-0.5226472519590789,-0.2587929235161437,-0.5686031020575648,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5907174317220215,-0.5226472519590789,-0.2587929235161437,0.23310980467286202,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5566292967811416,-0.5226472519590789,-0.2587929235161437,-0.6257855302240409,False,False,False,True
0.7290423537473474,-0.3940623932880379,0.8409842357949342,3.3382245197650566,-0.2587929235161437,0.7714810947147843,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.8059539916034133,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.6287252101990463,True,False,False,True
0.00940025957553888,-0.3940623932880379,-0.35210048713586223,-0.35550994582383494,-0.2587929235161437,-0.6348024331941288,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,0.8935484778877921,False,False,False,True
1.4486844479191558,-0.3940623932880379,-0.011219137727063256,0.4091432297449062,-0.2587929235161437,-0.43620915084768064,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.6828548938054473,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5907174317220215,-0.5226472519590789,-0.2587929235161437,-0.559473134502407,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7957781764031626,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.7813624382028074,False,False,False,True
0.7290423537473474,-0.3940623932880379,-0.420276757017622,0.34333291545415384,-0.2587929235161437,0.033904089616609734,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5907174317220215,-0.5226472519590789,-0.2587929235161437,-0.5859019878979911,False,False,False,True
0.36922130666144315,-0.3940623932880379,-0.6248055666629014,-0.36386681113059716,-0.2587929235161437,-0.525271088996497,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,0.7506927685628518,-0.5566292967811416,-0.5226472519590789,0.03179563441914264,-0.09449491218588231,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.15554980338738675,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,0.06323022341800419,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.33108261559171204,False,False,False,True
-0.7102418345962697,-0.3940623932880379,0.05695713215469654,-0.5226472519590789,-0.2587929235161437,0.22708911401271353,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5225411618402617,-0.5226472519590789,-0.2587929235161437,-0.5484493347021354,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.21574794737234265,-0.5226472519590789,-0.2587929235161437,-0.07606268822844979,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.761158106426421,-0.5226472519590789,-0.2587929235161437,-0.8034100378033506,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.24983608231322255,-0.5226472519590789,-0.2587929235161437,-0.29546726239083443,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5907174317220215,-0.5226472519590789,-0.2587929235161437,-0.5950178223482157,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.18165981243146273,-0.5226472519590789,-0.2587929235161437,-0.29471839285961626,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.7173396009012298,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.11348354254970294,-0.5226472519590789,-0.2587929235161437,-0.39157218369826974,False,False,False,True
0.00940025957553888,1.8954479304137417,0.15922153697733624,-0.03794906416687142,0.07767803830366153,-0.11385722719142663,True,False,False,True
-0.35042078751036543,-0.3940623932880379,-0.11348354254970294,-0.44325703154483803,-0.2587929235161437,0.22010737442186978,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.42096898319392695,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.11348354254970294,-0.5226472519590789,-0.2587929235161437,-0.191871810393349,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.4884530268993818,-0.5226472519590789,-0.2587929235161437,-0.7075877780009895,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7270699714855411,-0.5226472519590789,-0.2587929235161437,-0.7635547616023686,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7270699714855411,-0.5226472519590789,-0.2587929235161437,-0.710979716401073,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.5225411618402617,-0.5226472519590789,-0.2587929235161437,-0.2366736634843185,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.21574794737234265,-0.5226472519590789,-0.2587929235161437,-0.2526675952364017,True,False,False,True
-0.35042078751036543,-0.3940623932880379,-0.38618862207674215,-0.5226472519590789,-0.2587929235161437,-0.4035852988934986,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.3180123521949823,-0.5226472519590789,-0.2587929235161437,-0.44626719039961754,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7703386384025357,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,True,False,False,True
1.0888634008332516,-0.3940623932880379,-0.07939540760882305,-0.17750871478980015,-0.2587929235161437,-0.4379899185077244,True,False,False,True
0.36922130666144315,-0.3940623932880379,-0.5566292967811416,0.20440002972923232,-0.2587929235161437,-0.545198727096988,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6588937016037814,-0.5226472519590789,-0.2587929235161437,-0.2522200477897688,False,False,False,True
-0.35042078751036543,-0.3940623932880379,-0.18165981243146273,-0.5226472519590789,-0.2587929235161437,-0.4729423631394742,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6929818365446612,-0.5226472519590789,-0.2587929235161437,-0.6785443054502738,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.3180123521949823,-0.5226472519590789,-0.2587929235161437,-0.5759381688477455,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8634225112490607,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.6248055666629014,-0.5226472519590789,-0.2587929235161437,-0.5965017953982522,True,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.21574794737234265,-0.5226472519590789,-0.2587929235161437,-0.03051447411430573,False,False,False,True
0.00940025957553888,-0.3940623932880379,0.8068961008540543,-0.4474354641982191,-0.2587929235161437,-0.10738427810619995,False,False,False,True
2.8879686362627734,1.8954479304137417,2.3749503081345296,1.9324176381239802,2.08120967459432,1.9670970425691365,True,False,False,True
2.5281475891768688,0.7506927685628518,0.7728079659131744,0.4091432297449062,0.4829726059502451,0.7677525318680304,False,True,False,True
0.36922130666144315,0.7506927685628518,1.4204825297898922,-0.12987458254125558,0.5212079425206776,1.733865127131907,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.8293343763081807,-0.5226472519590789,-0.2587929235161437,-0.816977791403685,False,False,False,True
0.36922130666144315,-0.3940623932880379,-0.5907174317220215,-0.0880902560074446,-0.2587929235161437,-0.5464707039970195,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7813624382028074,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.14757167749058284,-0.5226472519590789,-0.2587929235161437,-0.5165085814912139,True,False,False,True
-0.7102418345962697,-0.3940623932880379,2.4431265780162894,-0.5226472519590789,-0.2587929235161437,2.198974760519517,False,False,False,True
0.00940025957553888,0.7506927685628518,1.3863943948490125,-0.05466279478039582,1.9435624629407633,1.3570709927705573,False,True,False,False
0.36922130666144315,-0.3940623932880379,-0.45436489195850194,0.42135080738223907,-0.2587929235161437,1.738863496886101,False,False,False,True
-0.7102418345962697,-0.3940623932880379,-0.3180123521949823,-0.5226472519590789,-0.2587929235161437,-0.10447286434106097,False,True,False,False
0.36922130666144315,1.8954479304137417,0.9773367755584538,0.2628980868765677,1.652973905005477,0.854268252267499,True,True,False,False
-0.35042078751036543,-0.3940623932880379,0.8068961008540543,-0.25522756214268855,-0.2587929235161437,1.6141940568562214,True,True,False,True
-0.7102418345962697,-0.3940623932880379,-0.7270699714855411,-0.5226472519590789,-0.2587929235161437,-0.7805144536027865,True,False,False,True
1.0888634008332516,-0.3940623932880379,-0.45436489195850194,1.2991493849150801,-0.2587929235161437,-0.5757261726977403,False,False,False,False
-0.7102418345962697,-0.3940623932880379,-0.7952462413673009,-0.5226472519590789,-0.2587929235161437,-0.7037718473008955,False,False,False,True
-0.35042078751036543,-0.3940623932880379,-0.4884530268993818,0.47181971954562263,-0.2587929235161437,-0.5645610421025324,False,False,False,True
0.36922130666144315,-0.3940623932880379,-0.35210048713586223,1.8256318992410987,-0.2587929235161437,-0.4322047791442038,False,False,False,False
-0.35042078751036543,-0.3940623932880379,-0.35210048713586223,-0.3722236764373593,-0.2587929235161437,0.31232569967414214,False,True,False,False
0.00940025957553888,-0.3940623932880379,-0.7270699714855411,-0.18837263968859097,-0.2587929235161437,-0.34337839229201506,True,False,False,False
0.36922130666144315,-0.3940623932880379,-0.761158106426421,0.3715373358644763,-0.2587929235161437,-0.6933133705955705,False,False,False,False
